date,sentiment_score,sentiment_label,simulated_headline
2022-01-04,-0.047,Neutral,Low volatility day ahead of fed meeting.
2022-01-05,-1.0,Negative,Fears of regulatory crackdown loom.
2022-01-06,-0.446,Negative,Investors fleeing risk-on assets.
2022-01-07,-0.724,Negative,Bears dominating as support levels break.
2022-01-08,-0.718,Negative,Investors fleeing risk-on assets.
2022-01-09,0.235,Neutral,Trading sideways with no clear direction.
2022-01-10,-0.489,Negative,Major exchange hack sparks panic selling.
2022-01-11,0.662,Positive,Record high inflows seen in crypto funds.
2022-01-12,0.561,Positive,Market shows strong resilience.
2022-01-13,-0.388,Negative,Fears of regulatory crackdown loom.
2022-01-14,0.382,Positive,Positive regulatory news sparks a rally.
2022-01-15,-0.018,Neutral,Market consolidating around key levels.
2022-01-16,-0.046,Neutral,Market participants remain undecided.
2022-01-17,-0.541,Negative,Fears of regulatory crackdown loom.
2022-01-18,-0.339,Negative,Major exchange hack sparks panic selling.
2022-01-19,-0.235,Neutral,Market consolidating around key levels.
2022-01-20,-0.356,Negative,Investors fleeing risk-on assets.
2022-01-21,-0.92,Negative,Fears of regulatory crackdown loom.
2022-01-22,-1.0,Negative,Investors fleeing risk-on assets.
2022-01-23,0.648,Positive,Market shows strong resilience.
2022-01-24,-0.55,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-01-25,0.177,Neutral,Market consolidating around key levels.
2022-01-26,0.084,Neutral,Low volatility day ahead of fed meeting.
2022-01-27,-0.27,Neutral,Sideways trading continues throughout the session.
2022-01-28,0.91,Positive,Record high inflows seen in crypto funds.
2022-01-29,0.477,Positive,Bulls taking control of the market.
2022-01-30,0.2,Neutral,Low volatility day ahead of fed meeting.
2022-01-31,0.471,Positive,Positive regulatory news sparks a rally.
2022-02-01,0.725,Positive,Positive regulatory news sparks a rally.
2022-02-02,-0.481,Negative,Bears dominating as support levels break.
2022-02-03,0.192,Neutral,Market consolidating around key levels.
2022-02-04,1.0,Positive,Market shows strong resilience.
2022-02-05,0.115,Neutral,Market consolidating around key levels.
2022-02-06,0.013,Neutral,Sideways trading continues throughout the session.
2022-02-07,0.429,Positive,Record high inflows seen in crypto funds.
2022-02-08,-0.039,Neutral,Market consolidating around key levels.
2022-02-09,0.556,Positive,Institutional adoption continues to grow.
2022-02-10,-0.943,Negative,Fears of regulatory crackdown loom.
2022-02-11,-0.812,Negative,Investors fleeing risk-on assets.
2022-02-12,0.078,Neutral,Market consolidating around key levels.
2022-02-13,-0.178,Neutral,Trading sideways with no clear direction.
2022-02-14,0.247,Neutral,Sideways trading continues throughout the session.
2022-02-15,1.0,Positive,Bulls taking control of the market.
2022-02-16,-0.167,Neutral,Low volatility day ahead of fed meeting.
2022-02-17,-0.947,Negative,Fears of regulatory crackdown loom.
2022-02-18,-0.523,Negative,Major exchange hack sparks panic selling.
2022-02-19,0.048,Neutral,Market consolidating around key levels.
2022-02-20,-0.642,Negative,Major exchange hack sparks panic selling.
2022-02-21,-0.205,Neutral,Low volatility day ahead of fed meeting.
2022-02-22,0.273,Neutral,Sideways trading continues throughout the session.
2022-02-23,-0.322,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-02-24,0.166,Neutral,Market participants remain undecided.
2022-02-25,0.89,Positive,Record high inflows seen in crypto funds.
2022-02-26,-0.073,Neutral,Market participants remain undecided.
2022-02-27,-0.714,Negative,Bears dominating as support levels break.
2022-02-28,1.0,Positive,Bulls taking control of the market.
2022-03-01,0.481,Positive,Institutional adoption continues to grow.
2022-03-02,-0.16,Neutral,Low volatility day ahead of fed meeting.
2022-03-03,-0.697,Negative,Fears of regulatory crackdown loom.
2022-03-04,-0.904,Negative,Fears of regulatory crackdown loom.
2022-03-05,0.143,Neutral,Market participants remain undecided.
2022-03-06,-0.616,Negative,Fears of regulatory crackdown loom.
2022-03-07,-0.518,Negative,Major exchange hack sparks panic selling.
2022-03-08,0.623,Positive,Record high inflows seen in crypto funds.
2022-03-09,1.0,Positive,Bulls taking control of the market.
2022-03-10,-0.535,Negative,Bears dominating as support levels break.
2022-03-11,-0.105,Neutral,Sideways trading continues throughout the session.
2022-03-12,0.156,Neutral,Market consolidating around key levels.
2022-03-13,-0.193,Neutral,Market participants remain undecided.
2022-03-14,0.286,Neutral,Market participants remain undecided.
2022-03-15,-0.004,Neutral,Sideways trading continues throughout the session.
2022-03-16,0.922,Positive,Bulls taking control of the market.
2022-03-17,0.335,Positive,Bulls taking control of the market.
2022-03-18,0.561,Positive,Positive regulatory news sparks a rally.
2022-03-19,-0.046,Neutral,Trading sideways with no clear direction.
2022-03-20,-0.322,Negative,Fears of regulatory crackdown loom.
2022-03-21,0.183,Neutral,Low volatility day ahead of fed meeting.
2022-03-22,0.416,Positive,Record high inflows seen in crypto funds.
2022-03-23,0.18,Neutral,Trading sideways with no clear direction.
2022-03-24,0.271,Neutral,Low volatility day ahead of fed meeting.
2022-03-25,-0.198,Neutral,Low volatility day ahead of fed meeting.
2022-03-26,0.177,Neutral,Low volatility day ahead of fed meeting.
2022-03-27,0.815,Positive,Institutional adoption continues to grow.
2022-03-28,0.086,Neutral,Market consolidating around key levels.
2022-03-29,0.236,Neutral,Low volatility day ahead of fed meeting.
2022-03-30,0.128,Neutral,Market consolidating around key levels.
2022-03-31,-0.429,Negative,Fears of regulatory crackdown loom.
2022-04-01,0.828,Positive,Positive regulatory news sparks a rally.
2022-04-02,0.081,Neutral,Trading sideways with no clear direction.
2022-04-03,0.424,Positive,Positive regulatory news sparks a rally.
2022-04-04,0.023,Neutral,Low volatility day ahead of fed meeting.
2022-04-05,-0.389,Negative,Fears of regulatory crackdown loom.
2022-04-06,-1.0,Negative,Investors fleeing risk-on assets.
2022-04-07,0.141,Neutral,Sideways trading continues throughout the session.
2022-04-08,-0.038,Neutral,Trading sideways with no clear direction.
2022-04-09,0.268,Neutral,Market consolidating around key levels.
2022-04-10,-0.106,Neutral,Sideways trading continues throughout the session.
2022-04-11,-1.0,Negative,Bears dominating as support levels break.
2022-04-12,0.341,Positive,Market shows strong resilience.
2022-04-13,0.378,Positive,Bulls taking control of the market.
2022-04-14,-0.458,Negative,Investors fleeing risk-on assets.
2022-04-15,-0.073,Neutral,Low volatility day ahead of fed meeting.
2022-04-16,-0.039,Neutral,Low volatility day ahead of fed meeting.
2022-04-17,-0.416,Negative,Investors fleeing risk-on assets.
2022-04-18,0.383,Positive,Bulls taking control of the market.
2022-04-19,0.085,Neutral,Market consolidating around key levels.
2022-04-20,-0.234,Neutral,Trading sideways with no clear direction.
2022-04-21,-0.29,Neutral,Sideways trading continues throughout the session.
2022-04-22,-0.096,Neutral,Low volatility day ahead of fed meeting.
2022-04-23,-0.006,Neutral,Market consolidating around key levels.
2022-04-24,0.112,Neutral,Trading sideways with no clear direction.
2022-04-25,0.537,Positive,Record high inflows seen in crypto funds.
2022-04-26,-0.972,Negative,Bears dominating as support levels break.
2022-04-27,0.355,Positive,Record high inflows seen in crypto funds.
2022-04-28,0.212,Neutral,Low volatility day ahead of fed meeting.
2022-04-29,-0.795,Negative,Bears dominating as support levels break.
2022-04-30,-0.606,Negative,Bears dominating as support levels break.
2022-05-01,0.437,Positive,Market shows strong resilience.
2022-05-02,0.206,Neutral,Market participants remain undecided.
2022-05-03,-0.216,Neutral,Low volatility day ahead of fed meeting.
2022-05-04,0.896,Positive,Market shows strong resilience.
2022-05-05,-1.0,Negative,Bears dominating as support levels break.
2022-05-06,-0.129,Neutral,Market participants remain undecided.
2022-05-07,-0.286,Neutral,Market consolidating around key levels.
2022-05-08,-0.737,Negative,Major exchange hack sparks panic selling.
2022-05-09,-0.904,Negative,Investors fleeing risk-on assets.
2022-05-10,0.85,Positive,Institutional adoption continues to grow.
2022-05-11,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-05-12,-1.0,Negative,Investors fleeing risk-on assets.
2022-05-13,0.537,Positive,Institutional adoption continues to grow.
2022-05-14,0.208,Neutral,Low volatility day ahead of fed meeting.
2022-05-15,0.502,Positive,Market shows strong resilience.
2022-05-16,-0.654,Negative,Bears dominating as support levels break.
2022-05-17,0.462,Positive,Bulls taking control of the market.
2022-05-18,-0.864,Negative,Major exchange hack sparks panic selling.
2022-05-19,1.0,Positive,Record high inflows seen in crypto funds.
2022-05-20,-0.571,Negative,Major exchange hack sparks panic selling.
2022-05-21,0.252,Neutral,Low volatility day ahead of fed meeting.
2022-05-22,0.622,Positive,Bulls taking control of the market.
2022-05-23,-0.466,Negative,Fears of regulatory crackdown loom.
2022-05-24,0.147,Neutral,Low volatility day ahead of fed meeting.
2022-05-25,-0.33,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-05-26,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-05-27,-0.733,Negative,Major exchange hack sparks panic selling.
2022-05-28,0.408,Positive,Bulls taking control of the market.
2022-05-29,-0.017,Neutral,Trading sideways with no clear direction.
2022-05-30,1.0,Positive,Institutional adoption continues to grow.
2022-05-31,-0.461,Negative,Bears dominating as support levels break.
2022-06-01,-1.0,Negative,Major exchange hack sparks panic selling.
2022-06-02,0.202,Neutral,Low volatility day ahead of fed meeting.
2022-06-03,-0.33,Negative,Fears of regulatory crackdown loom.
2022-06-04,0.215,Neutral,Market participants remain undecided.
2022-06-05,-0.081,Neutral,Market consolidating around key levels.
2022-06-06,0.503,Positive,Record high inflows seen in crypto funds.
2022-06-07,-0.251,Neutral,Market consolidating around key levels.
2022-06-08,-0.317,Negative,Investors fleeing risk-on assets.
2022-06-09,-0.049,Neutral,Sideways trading continues throughout the session.
2022-06-10,-1.0,Negative,Bears dominating as support levels break.
2022-06-11,-0.945,Negative,Major exchange hack sparks panic selling.
2022-06-12,-0.774,Negative,Major exchange hack sparks panic selling.
2022-06-13,-1.0,Negative,Fears of regulatory crackdown loom.
2022-06-14,-0.15,Neutral,Sideways trading continues throughout the session.
2022-06-15,0.342,Positive,Record high inflows seen in crypto funds.
2022-06-16,-0.81,Negative,Investors fleeing risk-on assets.
2022-06-17,0.135,Neutral,Trading sideways with no clear direction.
2022-06-18,-0.831,Negative,Fears of regulatory crackdown loom.
2022-06-19,0.99,Positive,Institutional adoption continues to grow.
2022-06-20,-0.04,Neutral,Market participants remain undecided.
2022-06-21,0.085,Neutral,Market participants remain undecided.
2022-06-22,-1.0,Negative,Fears of regulatory crackdown loom.
2022-06-23,1.0,Positive,Bulls taking control of the market.
2022-06-24,0.817,Positive,Bulls taking control of the market.
2022-06-25,0.345,Positive,Bulls taking control of the market.
2022-06-26,-0.536,Negative,Investors fleeing risk-on assets.
2022-06-27,0.024,Neutral,Trading sideways with no clear direction.
2022-06-28,-0.658,Negative,Major exchange hack sparks panic selling.
2022-06-29,-0.732,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-06-30,-0.223,Neutral,Market consolidating around key levels.
2022-07-01,0.031,Neutral,Sideways trading continues throughout the session.
2022-07-02,-0.005,Neutral,Low volatility day ahead of fed meeting.
2022-07-03,0.153,Neutral,Trading sideways with no clear direction.
2022-07-04,1.0,Positive,Institutional adoption continues to grow.
2022-07-05,-0.242,Neutral,Market participants remain undecided.
2022-07-06,0.581,Positive,Institutional adoption continues to grow.
2022-07-07,0.838,Positive,Positive regulatory news sparks a rally.
2022-07-08,-0.377,Negative,Investors fleeing risk-on assets.
2022-07-09,-0.094,Neutral,Sideways trading continues throughout the session.
2022-07-10,-0.647,Negative,Bears dominating as support levels break.
2022-07-11,-1.0,Negative,Bears dominating as support levels break.
2022-07-12,-0.6,Negative,Major exchange hack sparks panic selling.
2022-07-13,0.91,Positive,Institutional adoption continues to grow.
2022-07-14,1.0,Positive,Positive regulatory news sparks a rally.
2022-07-15,0.569,Positive,Market shows strong resilience.
2022-07-16,1.0,Positive,Bulls taking control of the market.
2022-07-17,-0.132,Neutral,Market participants remain undecided.
2022-07-18,1.0,Positive,Bulls taking control of the market.
2022-07-19,-0.405,Negative,Fears of regulatory crackdown loom.
2022-07-20,-0.048,Neutral,Market participants remain undecided.
2022-07-21,0.387,Positive,Institutional adoption continues to grow.
2022-07-22,-0.546,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-07-23,0.273,Neutral,Market consolidating around key levels.
2022-07-24,0.672,Positive,Record high inflows seen in crypto funds.
2022-07-25,-0.999,Negative,Major exchange hack sparks panic selling.
2022-07-26,0.264,Neutral,Sideways trading continues throughout the session.
2022-07-27,0.94,Positive,Market shows strong resilience.
2022-07-28,0.785,Positive,Institutional adoption continues to grow.
2022-07-29,0.108,Neutral,Sideways trading continues throughout the session.
2022-07-30,-0.05,Neutral,Market consolidating around key levels.
2022-07-31,-0.357,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-08-01,-0.438,Negative,Major exchange hack sparks panic selling.
2022-08-02,-0.189,Neutral,Market consolidating around key levels.
2022-08-03,-0.058,Neutral,Low volatility day ahead of fed meeting.
2022-08-04,0.025,Neutral,Sideways trading continues throughout the session.
2022-08-05,1.0,Positive,Positive regulatory news sparks a rally.
2022-08-06,-0.392,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-08-07,0.121,Neutral,Trading sideways with no clear direction.
2022-08-08,0.479,Positive,Institutional adoption continues to grow.
2022-08-09,-0.732,Negative,Bears dominating as support levels break.
2022-08-10,1.0,Positive,Positive regulatory news sparks a rally.
2022-08-11,0.265,Neutral,Low volatility day ahead of fed meeting.
2022-08-12,0.757,Positive,Market shows strong resilience.
2022-08-13,0.076,Neutral,Market participants remain undecided.
2022-08-14,-0.452,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-08-15,-0.473,Negative,Investors fleeing risk-on assets.
2022-08-16,-0.21,Neutral,Market consolidating around key levels.
2022-08-17,-0.309,Negative,Bears dominating as support levels break.
2022-08-18,-0.046,Neutral,Market participants remain undecided.
2022-08-19,-0.876,Negative,Bears dominating as support levels break.
2022-08-20,-0.288,Neutral,Sideways trading continues throughout the session.
2022-08-21,0.352,Positive,Positive regulatory news sparks a rally.
2022-08-22,0.245,Neutral,Trading sideways with no clear direction.
2022-08-23,0.249,Neutral,Trading sideways with no clear direction.
2022-08-24,0.115,Neutral,Trading sideways with no clear direction.
2022-08-25,0.324,Positive,Institutional adoption continues to grow.
2022-08-26,-1.0,Negative,Bears dominating as support levels break.
2022-08-27,-0.184,Neutral,Market participants remain undecided.
2022-08-28,-0.788,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-08-29,0.917,Positive,Bulls taking control of the market.
2022-08-30,-0.067,Neutral,Low volatility day ahead of fed meeting.
2022-08-31,0.436,Positive,Positive regulatory news sparks a rally.
2022-09-01,0.508,Positive,Record high inflows seen in crypto funds.
2022-09-02,-0.123,Neutral,Market participants remain undecided.
2022-09-03,-0.224,Neutral,Market participants remain undecided.
2022-09-04,0.382,Positive,Market shows strong resilience.
2022-09-05,0.167,Neutral,Low volatility day ahead of fed meeting.
2022-09-06,-0.459,Negative,Major exchange hack sparks panic selling.
2022-09-07,0.589,Positive,Institutional adoption continues to grow.
2022-09-08,0.228,Neutral,Sideways trading continues throughout the session.
2022-09-09,0.831,Positive,Market shows strong resilience.
2022-09-10,0.422,Positive,Record high inflows seen in crypto funds.
2022-09-11,-0.088,Neutral,Low volatility day ahead of fed meeting.
2022-09-12,-0.307,Negative,Major exchange hack sparks panic selling.
2022-09-13,-1.0,Negative,Bears dominating as support levels break.
2022-09-14,0.572,Positive,Institutional adoption continues to grow.
2022-09-15,-0.864,Negative,Fears of regulatory crackdown loom.
2022-09-16,-0.306,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-09-17,0.522,Positive,Positive regulatory news sparks a rally.
2022-09-18,-0.916,Negative,Bears dominating as support levels break.
2022-09-19,0.537,Positive,Record high inflows seen in crypto funds.
2022-09-20,-0.478,Negative,Major exchange hack sparks panic selling.
2022-09-21,-0.722,Negative,Investors fleeing risk-on assets.
2022-09-22,1.0,Positive,Market shows strong resilience.
2022-09-23,0.113,Neutral,Market consolidating around key levels.
2022-09-24,-0.233,Neutral,Market participants remain undecided.
2022-09-25,-0.08,Neutral,Low volatility day ahead of fed meeting.
2022-09-26,0.461,Positive,Market shows strong resilience.
2022-09-27,0.026,Neutral,Trading sideways with no clear direction.
2022-09-28,0.029,Neutral,Low volatility day ahead of fed meeting.
2022-09-29,0.04,Neutral,Sideways trading continues throughout the session.
2022-09-30,-0.275,Neutral,Trading sideways with no clear direction.
2022-10-01,-0.124,Neutral,Trading sideways with no clear direction.
2022-10-02,-0.288,Neutral,Market consolidating around key levels.
2022-10-03,0.488,Positive,Institutional adoption continues to grow.
2022-10-04,0.548,Positive,Positive regulatory news sparks a rally.
2022-10-05,-0.28,Neutral,Market consolidating around key levels.
2022-10-06,0.114,Neutral,Market participants remain undecided.
2022-10-07,-0.34,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-10-08,-0.295,Neutral,Market participants remain undecided.
2022-10-09,0.02,Neutral,Sideways trading continues throughout the session.
2022-10-10,-0.468,Negative,Fears of regulatory crackdown loom.
2022-10-11,-0.26,Neutral,Low volatility day ahead of fed meeting.
2022-10-12,0.12,Neutral,Low volatility day ahead of fed meeting.
2022-10-13,-0.201,Neutral,Sideways trading continues throughout the session.
2022-10-14,0.283,Neutral,Market participants remain undecided.
2022-10-15,-0.076,Neutral,Trading sideways with no clear direction.
2022-10-16,0.237,Neutral,Sideways trading continues throughout the session.
2022-10-17,0.169,Neutral,Low volatility day ahead of fed meeting.
2022-10-18,-0.139,Neutral,Low volatility day ahead of fed meeting.
2022-10-19,-0.345,Negative,Fears of regulatory crackdown loom.
2022-10-20,0.091,Neutral,Trading sideways with no clear direction.
2022-10-21,0.291,Neutral,Market consolidating around key levels.
2022-10-22,0.343,Positive,Bulls taking control of the market.
2022-10-23,0.408,Positive,Market shows strong resilience.
2022-10-24,-0.267,Neutral,Sideways trading continues throughout the session.
2022-10-25,0.824,Positive,Positive regulatory news sparks a rally.
2022-10-26,0.846,Positive,Record high inflows seen in crypto funds.
2022-10-27,-0.385,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-10-28,0.375,Positive,Positive regulatory news sparks a rally.
2022-10-29,0.485,Positive,Market shows strong resilience.
2022-10-30,-0.343,Negative,Fears of regulatory crackdown loom.
2022-10-31,-0.231,Neutral,Trading sideways with no clear direction.
2022-11-01,0.019,Neutral,Low volatility day ahead of fed meeting.
2022-11-02,-0.542,Negative,Fears of regulatory crackdown loom.
2022-11-03,0.314,Positive,Bulls taking control of the market.
2022-11-04,1.0,Positive,Record high inflows seen in crypto funds.
2022-11-05,0.035,Neutral,Market participants remain undecided.
2022-11-06,-0.71,Negative,Investors fleeing risk-on assets.
2022-11-07,0.194,Neutral,Low volatility day ahead of fed meeting.
2022-11-08,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-11-09,-0.893,Negative,Major exchange hack sparks panic selling.
2022-11-10,1.0,Positive,Market shows strong resilience.
2022-11-11,-0.165,Neutral,Sideways trading continues throughout the session.
2022-11-12,-0.4,Negative,Investors fleeing risk-on assets.
2022-11-13,-0.34,Negative,Major exchange hack sparks panic selling.
2022-11-14,0.098,Neutral,Trading sideways with no clear direction.
2022-11-15,-0.044,Neutral,Sideways trading continues throughout the session.
2022-11-16,-0.567,Negative,Fears of regulatory crackdown loom.
2022-11-17,-0.12,Neutral,Sideways trading continues throughout the session.
2022-11-18,-0.029,Neutral,Market consolidating around key levels.
2022-11-19,-0.1,Neutral,Market participants remain undecided.
2022-11-20,-0.917,Negative,Investors fleeing risk-on assets.
2022-11-21,-0.463,Negative,Fears of regulatory crackdown loom.
2022-11-22,0.532,Positive,Bulls taking control of the market.
2022-11-23,0.636,Positive,Bulls taking control of the market.
2022-11-24,0.305,Positive,Record high inflows seen in crypto funds.
2022-11-25,0.03,Neutral,Sideways trading continues throughout the session.
2022-11-26,0.011,Neutral,Sideways trading continues throughout the session.
2022-11-27,-0.268,Neutral,Market participants remain undecided.
2022-11-28,-0.322,Negative,Investors fleeing risk-on assets.
2022-11-29,0.692,Positive,Positive regulatory news sparks a rally.
2022-11-30,0.803,Positive,Record high inflows seen in crypto funds.
2022-12-01,-0.124,Neutral,Sideways trading continues throughout the session.
2022-12-02,0.299,Neutral,Market consolidating around key levels.
2022-12-03,-0.593,Negative,Bears dominating as support levels break.
2022-12-04,0.441,Positive,Record high inflows seen in crypto funds.
2022-12-05,-0.211,Neutral,Trading sideways with no clear direction.
2022-12-06,0.287,Neutral,Trading sideways with no clear direction.
2022-12-07,-0.664,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-12-08,0.795,Positive,Record high inflows seen in crypto funds.
2022-12-09,-0.051,Neutral,Low volatility day ahead of fed meeting.
2022-12-10,-0.055,Neutral,Market participants remain undecided.
2022-12-11,-0.054,Neutral,Market consolidating around key levels.
2022-12-12,-0.012,Neutral,Low volatility day ahead of fed meeting.
2022-12-13,0.556,Positive,Record high inflows seen in crypto funds.
2022-12-14,-0.102,Neutral,Market participants remain undecided.
2022-12-15,-0.446,Negative,Major exchange hack sparks panic selling.
2022-12-16,-1.0,Negative,Market bleeds amidst macroeconomic uncertainty.
2022-12-17,0.117,Neutral,Market consolidating around key levels.
2022-12-18,-0.154,Neutral,Market participants remain undecided.
2022-12-19,-0.02,Neutral,Low volatility day ahead of fed meeting.
2022-12-20,0.509,Positive,Bulls taking control of the market.
2022-12-21,0.045,Neutral,Low volatility day ahead of fed meeting.
2022-12-22,-0.076,Neutral,Market consolidating around key levels.
2022-12-23,-0.113,Neutral,Market participants remain undecided.
2022-12-24,-0.017,Neutral,Sideways trading continues throughout the session.
2022-12-25,0.174,Neutral,Trading sideways with no clear direction.
2022-12-26,0.311,Positive,Market shows strong resilience.
2022-12-27,-0.251,Neutral,Trading sideways with no clear direction.
2022-12-28,-0.42,Negative,Fears of regulatory crackdown loom.
2022-12-29,0.162,Neutral,Low volatility day ahead of fed meeting.
2022-12-30,-0.184,Neutral,Trading sideways with no clear direction.
2022-12-31,-0.092,Neutral,Market participants remain undecided.
2023-01-01,0.104,Neutral,Market participants remain undecided.
2023-01-02,0.031,Neutral,Market participants remain undecided.
2023-01-03,-0.143,Neutral,Low volatility day ahead of fed meeting.
2023-01-04,0.673,Positive,Positive regulatory news sparks a rally.
2023-01-05,0.086,Neutral,Trading sideways with no clear direction.
2023-01-06,0.115,Neutral,Sideways trading continues throughout the session.
2023-01-07,-0.074,Neutral,Sideways trading continues throughout the session.
2023-01-08,0.255,Neutral,Low volatility day ahead of fed meeting.
2023-01-09,0.229,Neutral,Low volatility day ahead of fed meeting.
2023-01-10,-0.008,Neutral,Low volatility day ahead of fed meeting.
2023-01-11,0.64,Positive,Market shows strong resilience.
2023-01-12,0.098,Neutral,Market participants remain undecided.
2023-01-13,0.571,Positive,Record high inflows seen in crypto funds.
2023-01-14,0.907,Positive,Record high inflows seen in crypto funds.
2023-01-15,0.124,Neutral,Market consolidating around key levels.
2023-01-16,0.09,Neutral,Trading sideways with no clear direction.
2023-01-17,-0.252,Neutral,Sideways trading continues throughout the session.
2023-01-18,-0.408,Negative,Bears dominating as support levels break.
2023-01-19,0.245,Neutral,Trading sideways with no clear direction.
2023-01-20,1.0,Positive,Market shows strong resilience.
2023-01-21,-0.15,Neutral,Market consolidating around key levels.
2023-01-22,0.087,Neutral,Market participants remain undecided.
2023-01-23,0.015,Neutral,Sideways trading continues throughout the session.
2023-01-24,-0.664,Negative,Fears of regulatory crackdown loom.
2023-01-25,0.516,Positive,Record high inflows seen in crypto funds.
2023-01-26,-0.293,Neutral,Market participants remain undecided.
2023-01-27,-0.202,Neutral,Trading sideways with no clear direction.
2023-01-28,-0.063,Neutral,Trading sideways with no clear direction.
2023-01-29,0.813,Positive,Bulls taking control of the market.
2023-01-30,-0.627,Negative,Bears dominating as support levels break.
2023-01-31,0.245,Neutral,Low volatility day ahead of fed meeting.
2023-02-01,0.52,Positive,Positive regulatory news sparks a rally.
2023-02-02,0.201,Neutral,Low volatility day ahead of fed meeting.
2023-02-03,0.156,Neutral,Trading sideways with no clear direction.
2023-02-04,0.031,Neutral,Market participants remain undecided.
2023-02-05,-0.478,Negative,Bears dominating as support levels break.
2023-02-06,-0.287,Neutral,Trading sideways with no clear direction.
2023-02-07,0.623,Positive,Institutional adoption continues to grow.
2023-02-08,-0.174,Neutral,Sideways trading continues throughout the session.
2023-02-09,-0.934,Negative,Major exchange hack sparks panic selling.
2023-02-10,-0.158,Neutral,Market consolidating around key levels.
2023-02-11,0.181,Neutral,Low volatility day ahead of fed meeting.
2023-02-12,-0.1,Neutral,Low volatility day ahead of fed meeting.
2023-02-13,-0.153,Neutral,Market participants remain undecided.
2023-02-14,0.609,Positive,Bulls taking control of the market.
2023-02-15,1.0,Positive,Bulls taking control of the market.
2023-02-16,-0.52,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-02-17,0.572,Positive,Positive regulatory news sparks a rally.
2023-02-18,-0.083,Neutral,Market consolidating around key levels.
2023-02-19,-0.131,Neutral,Trading sideways with no clear direction.
2023-02-20,0.242,Neutral,Market consolidating around key levels.
2023-02-21,-0.316,Negative,Bears dominating as support levels break.
2023-02-22,-0.002,Neutral,Market participants remain undecided.
2023-02-23,0.219,Neutral,Low volatility day ahead of fed meeting.
2023-02-24,-0.493,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-02-25,-0.006,Neutral,Sideways trading continues throughout the session.
2023-02-26,0.6,Positive,Market shows strong resilience.
2023-02-27,0.022,Neutral,Sideways trading continues throughout the session.
2023-02-28,-0.089,Neutral,Sideways trading continues throughout the session.
2023-03-01,0.652,Positive,Market shows strong resilience.
2023-03-02,-0.098,Neutral,Market participants remain undecided.
2023-03-03,-0.913,Negative,Bears dominating as support levels break.
2023-03-04,-0.035,Neutral,Trading sideways with no clear direction.
2023-03-05,0.152,Neutral,Sideways trading continues throughout the session.
2023-03-06,0.057,Neutral,Low volatility day ahead of fed meeting.
2023-03-07,0.024,Neutral,Sideways trading continues throughout the session.
2023-03-08,-0.188,Neutral,Sideways trading continues throughout the session.
2023-03-09,-0.846,Negative,Major exchange hack sparks panic selling.
2023-03-10,0.008,Neutral,Sideways trading continues throughout the session.
2023-03-11,0.4,Positive,Market shows strong resilience.
2023-03-12,1.0,Positive,Positive regulatory news sparks a rally.
2023-03-13,0.803,Positive,Institutional adoption continues to grow.
2023-03-14,0.082,Neutral,Trading sideways with no clear direction.
2023-03-15,-0.238,Neutral,Trading sideways with no clear direction.
2023-03-16,0.07,Neutral,Market participants remain undecided.
2023-03-17,0.825,Positive,Record high inflows seen in crypto funds.
2023-03-18,-0.307,Negative,Fears of regulatory crackdown loom.
2023-03-19,0.299,Neutral,Sideways trading continues throughout the session.
2023-03-20,-0.346,Negative,Fears of regulatory crackdown loom.
2023-03-21,0.725,Positive,Bulls taking control of the market.
2023-03-22,-0.644,Negative,Major exchange hack sparks panic selling.
2023-03-23,0.806,Positive,Bulls taking control of the market.
2023-03-24,-0.583,Negative,Market bleeds amidst macroeconomic uncertainty.
2023-03-25,-0.143,Neutral,Market participants remain undecided.
2023-03-26,0.191,Neutral,Market participants remain undecided.
2023-03-27,-0.37,Negative,Major exchange hack sparks panic selling.
2023-03-28,0.402,Positive,Bulls taking control of the market.
2023-03-29,0.287,Neutral,Market participants remain undecided.
2023-03-30,0.133,Neutral,Sideways trading continues throughout the session.
2023-03-31,0.325,Positive,Positive regulatory news sparks a rally.
2023-04-01,0.054,Neutral,Market consolidating around key levels.
2023-04-02,-0.4,Negative,Major exchange hack sparks panic selling.
2023-04-03,0.177,Neutral,Trading sideways with no clear direction.
2023-04-04,0.3,Positive,Institutional adoption continues to grow.
2023-04-05,0.399,Positive,Institutional adoption continues to grow.
2023-04-06,-0.437,Negative,Investors fleeing risk-on assets.
